num_sensitive,bm_size,r,p_degree,KLD_value,KLD_exec_time,CAHD_exec_time
4,1000,4,20,0.0991576224867589,4.621541261672974,92.08582162857056
4,1000,4,20,0.0,6.913345098495483,92.08582162857056
4,1000,4,20,0.0,9.247204780578612,92.08582162857056
4,1000,4,20,0.0,11.57089614868164,92.08582162857056
6,1000,4,20,0.2155296639181408,3.700408458709717,116.54647064208984
6,1000,4,20,1.386365434774473,7.3998329639434814,116.54647064208984
6,1000,4,20,0.0,11.118473768234251,116.54647064208984
6,1000,4,20,0.0,14.820222854614258,116.54647064208984
6,1000,4,20,0.0,18.50402903556824,116.54647064208984
8,1000,4,20,0.2155296639181408,5.324198961257935,126.86583971977234
8,1000,4,20,1.468754913480002,10.5964195728302,126.86583971977234
8,1000,4,20,0.0,15.89654541015625,126.86583971977234
8,1000,4,20,0.0,21.17727899551392,126.86583971977234
8,1000,4,20,0.0,26.500942707061768,126.86583971977234
10,1000,4,20,0.0050125418235444,7.124298334121704,143.61958694458008
10,1000,4,20,0.2254647258303958,14.175341606140137,143.61958694458008
10,1000,4,20,0.0184506443157523,21.00222373008728,143.61958694458008
10,1000,4,20,0.2349434697849397,27.80831241607666,143.61958694458008
10,1000,4,20,0.0429091320146943,34.66479468345642,143.61958694458008
12,1000,4,20,0.2202097442838272,9.59286904335022,174.39708518981934
12,1000,4,20,0.2289677664103487,19.193926572799683,174.39708518981934
12,1000,4,20,0.0,28.789772033691406,174.39708518981934
12,1000,4,20,0.4841873419371767,38.32459378242493,174.39708518981934
12,1000,4,20,0.0,47.84626603126526,174.39708518981934
14,1000,4,20,0.6483691427660151,11.896184921264648,201.9398190975189
14,1000,4,20,0.8963515169424474,23.79546594619751,201.9398190975189
14,1000,4,20,0.1580130691310536,35.63952565193176,201.9398190975189
14,1000,4,20,1.9775652936295476,47.48810076713562,201.9398190975189
14,1000,4,20,0.0315874209978854,59.41315269470215,201.9398190975189
16,1000,4,20,0.6787977293532376,14.27855658531189,217.92753887176517
16,1000,4,20,0.1705624764105022,28.596638917922974,217.92753887176517
16,1000,4,20,1.1032381509781146,42.801795959472656,217.92753887176517
16,1000,4,20,0.0419055193793942,57.083274126052856,217.92753887176517
16,1000,4,20,0.226915532932503,71.35923910140991,217.92753887176517
18,1000,4,20,0.1543931378934742,17.637751579284668,257.4242217540741
18,1000,4,20,0.037747254088563,35.413509368896484,257.4242217540741
18,1000,4,20,0.0176134739026887,52.97087788581848,257.4242217540741
18,1000,4,20,0.0,70.52011823654175,257.4242217540741
18,1000,4,20,0.0045558165358608,88.56965684890747,257.4242217540741
20,1000,4,20,0.4857907614793372,19.79282164573669,271.10499024391174
20,1000,4,20,0.0,39.55747604370117,271.10499024391174
20,1000,4,20,1.7693718527356803,59.366857051849365,271.10499024391174
20,1000,4,20,0.1894466346657893,79.20647263526917,271.10499024391174
20,1000,4,20,3.252655459554569,99.01209235191344,271.10499024391174
4,1000,4,20,0.0031298930089277,3.325176477432251,105.140531539917
4,1000,4,20,0.0991576224867589,6.450510025024414,105.140531539917
4,1000,4,20,0.0,9.730635166168211,105.140531539917
4,1000,4,20,0.0,12.76067852973938,105.140531539917
4,1000,4,20,0.0,15.7080659866333,105.140531539917
6,1000,4,20,0.2155296639181408,4.337888717651367,139.46037817001343
6,1000,4,20,1.386365434774473,9.27524733543396,139.46037817001343
6,1000,4,20,0.0,13.842722415924072,139.46037817001343
6,1000,4,20,0.0,18.27719759941101,139.46037817001343
6,1000,4,20,0.0,22.71136164665222,139.46037817001343
8,1000,4,20,0.2155296639181408,6.298288822174072,158.32881379127502
8,1000,4,20,1.468754913480002,12.579360723495483,158.32881379127502
8,1000,4,20,0.0,18.844921112060547,158.32881379127502
8,1000,4,20,0.0,25.035024881362915,158.32881379127502
8,1000,4,20,0.0,31.365647315979004,158.32881379127502
10,1000,4,20,0.0050125418235444,8.76534628868103,169.4688458442688
10,1000,4,20,0.2254647258303958,16.08664298057556,169.4688458442688
10,1000,4,20,0.0184506443157523,23.633695125579838,169.4688458442688
10,1000,4,20,0.2349434697849397,32.11435842514038,169.4688458442688
10,1000,4,20,0.0429091320146943,41.08268523216248,169.4688458442688
12,1000,4,20,0.2202097442838272,11.34736394882202,206.44408464431763
12,1000,4,20,0.2289677664103487,22.745827198028564,206.44408464431763
12,1000,4,20,0.0,34.06567454338074,206.44408464431763
12,1000,4,20,0.4841873419371767,45.52690625190735,206.44408464431763
12,1000,4,20,0.0,56.89042520523071,206.44408464431763
14,1000,4,20,0.6483691427660151,14.248584985733032,241.80632615089417
14,1000,4,20,0.8963515169424474,28.38940954208374,241.80632615089417
14,1000,4,20,0.1580130691310536,42.530516147613525,241.80632615089417
14,1000,4,20,1.9775652936295476,56.9382917881012,241.80632615089417
14,1000,4,20,0.0315874209978854,71.1236219406128,241.80632615089417
16,1000,4,20,0.6787977293532376,17.074697732925415,260.857524394989
16,1000,4,20,0.1705624764105022,35.7833685874939,260.857524394989
16,1000,4,20,1.1032381509781146,52.920390605926514,260.857524394989
16,1000,4,20,0.0419055193793942,69.9638659954071,260.857524394989
16,1000,4,20,0.226915532932503,87.83074045181274,260.857524394989
18,1000,4,20,0.1543931378934742,19.58766889572144,310.552983045578
18,1000,4,20,0.037747254088563,38.63701248168945,310.552983045578
18,1000,4,20,0.0176134739026887,57.72226428985596,310.552983045578
18,1000,4,20,0.0,76.8436541557312,310.552983045578
18,1000,4,20,0.0045558165358608,102.24630689620972,310.552983045578
20,1000,4,20,0.4857907614793372,24.468756914138797,325.0607876777649
20,1000,4,20,0.0,47.76485109329224,325.0607876777649
20,1000,4,20,1.7693718527356803,71.69130420684814,325.0607876777649
20,1000,4,20,0.1894466346657893,96.04644179344176,325.0607876777649
20,1000,4,20,3.252655459554569,121.27302765846252,325.0607876777649
