num_sensitive,bm_size,r,p_degree,KLD_value,KLD_exec_time,CAHD_exec_time
10,1000,4,4,0.0,8.55190896987915,8.947952270507812
10,1000,4,4,0.0817062850330828,17.194546937942505,8.947952270507812
10,1000,4,4,0.0616854521551647,25.84541344642639,8.947952270507812
10,1000,4,4,0.1224029718673742,34.47485971450806,8.947952270507812
10,1000,4,4,0.0,42.979509592056274,8.947952270507812
10,1000,4,6,0.3137510269081527,7.415252447128296,57.43317699432373
10,1000,4,6,0.0,15.019293069839478,57.43317699432373
10,1000,4,6,0.6138652420267019,22.971915006637573,57.43317699432373
10,1000,4,6,0.1383873467523668,30.83586549758911,57.43317699432373
10,1000,4,6,0.0,38.68529677391052,57.43317699432373
10,1000,4,8,0.0768132116582285,10.182377099990845,70.55376124382019
10,1000,4,8,0.6728554516522283,20.431053400039676,70.55376124382019
10,1000,4,8,0.0,30.52119255065918,70.55376124382019
10,1000,4,8,0.0,41.05276560783386,70.55376124382019
10,1000,4,8,0.0,51.76581239700317,70.55376124382019
10,1000,4,10,0.1502983411243607,9.995324850082396,102.76886749267578
10,1000,4,10,0.0244390733056009,20.217381954193115,102.76886749267578
10,1000,4,10,0.0,30.36640954017639,102.76886749267578
10,1000,4,10,0.1290748825555948,40.366272926330566,102.76886749267578
10,1000,4,10,0.5910908607238783,50.54336476325989,102.76886749267578
10,1000,4,12,0.4490959204016313,9.63909077644348,119.0981991291046
10,1000,4,12,0.1208295532597876,19.327847242355347,119.0981991291046
10,1000,4,12,0.0,28.932832717895508,119.0981991291046
10,1000,4,12,0.0,38.6962571144104,119.0981991291046
10,1000,4,12,0.1292103061024418,48.57041049003601,119.0981991291046
10,1000,4,14,0.2061197789258526,10.199721574783323,145.65082144737244
10,1000,4,14,0.0,20.44764995574951,145.65082144737244
10,1000,4,14,0.1086308574047191,30.606783866882324,145.65082144737244
10,1000,4,14,0.0295879571854959,40.74423313140869,145.65082144737244
10,1000,4,14,0.1438070015904084,51.22489285469055,145.65082144737244
10,1000,4,16,0.9138027170593268,10.662913084030151,173.73243951797485
10,1000,4,16,0.0089686699827603,21.350924491882324,173.73243951797485
10,1000,4,16,0.0,32.2735288143158,173.73243951797485
10,1000,4,16,0.0,42.39583587646485,173.73243951797485
10,1000,4,16,0.0419322106493119,51.957968950271606,173.73243951797485
10,1000,4,18,0.430598347781602,10.419116973876951,203.661657333374
10,1000,4,18,0.0069686693160932,20.848140954971317,203.661657333374
10,1000,4,18,0.0055710450494554,30.9872682094574,203.661657333374
10,1000,4,18,0.0261101395633953,40.59674000740051,203.661657333374
10,1000,4,18,0.4218674687749055,50.25368332862854,203.661657333374
10,1000,4,20,0.042536633316404,9.34256148338318,193.27190136909485
10,1000,4,20,0.0551154155232639,18.25820660591125,193.27190136909485
10,1000,4,20,0.0,27.182031393051147,193.27190136909485
10,1000,4,20,0.0,36.506362438201904,193.27190136909485
10,1000,4,20,0.0,46.942786693573,193.27190136909485
10,1000,4,4,0.0,8.385032892227173,8.965407371520996
10,1000,4,4,0.0817062850330828,16.823984384536743,8.965407371520996
10,1000,4,4,0.0616854521551647,25.147310495376587,8.965407371520996
10,1000,4,4,0.1224029718673742,33.44408321380615,8.965407371520996
10,1000,4,4,0.0,41.82877016067505,8.965407371520996
10,1000,4,6,0.3137510269081527,8.038641214370728,57.906763553619385
10,1000,4,6,0.0,15.495519876480104,57.906763553619385
10,1000,4,6,0.6138652420267019,22.87471079826355,57.906763553619385
10,1000,4,6,0.1383873467523668,30.204912662506104,57.906763553619385
10,1000,4,6,0.0,37.51617002487183,57.906763553619385
10,1000,4,8,0.0768132116582285,7.755686521530151,64.21974444389343
10,1000,4,8,0.6728554516522283,15.558645248413086,64.21974444389343
10,1000,4,8,0.0,23.294437408447266,64.21974444389343
10,1000,4,8,0.0,31.032453775405884,64.21974444389343
10,1000,4,8,0.0,38.77765655517578,64.21974444389343
10,1000,4,10,0.1502983411243607,7.349752902984619,76.29897451400757
10,1000,4,10,0.0244390733056009,14.68090319633484,76.29897451400757
10,1000,4,10,0.0,22.079221487045288,76.29897451400757
10,1000,4,10,0.1290748825555948,29.439629793167114,76.29897451400757
10,1000,4,10,0.5910908607238783,36.7586727142334,76.29897451400757
10,1000,4,12,0.4490959204016313,7.153055429458618,87.40095257759094
10,1000,4,12,0.1208295532597876,14.264845371246338,87.40095257759094
10,1000,4,12,0.0,21.39343571662903,87.40095257759094
10,1000,4,12,0.0,28.519004344940186,87.40095257759094
10,1000,4,12,0.1292103061024418,35.64422249794006,87.40095257759094
10,1000,4,14,0.2061197789258526,7.447527885437012,105.99359631538393
10,1000,4,14,0.0,15.016387462615969,105.99359631538393
10,1000,4,14,0.1086308574047191,22.534818172454838,105.99359631538393
10,1000,4,14,0.0295879571854959,29.914249420166016,105.99359631538393
10,1000,4,14,0.1438070015904084,37.21216058731079,105.99359631538393
10,1000,4,16,0.9138027170593268,6.981040954589844,120.01594090461732
10,1000,4,16,0.0089686699827603,13.990867376327516,120.01594090461732
10,1000,4,16,0.0,20.954476594924927,120.01594090461732
10,1000,4,16,0.0,27.922312259674072,120.01594090461732
10,1000,4,16,0.0419322106493119,34.827516317367554,120.01594090461732
10,1000,4,18,0.430598347781602,7.130249500274658,143.393780708313
10,1000,4,18,0.0069686693160932,14.278722047805786,143.393780708313
10,1000,4,18,0.0055710450494554,21.450287342071533,143.393780708313
10,1000,4,18,0.0261101395633953,28.583784103393555,143.393780708313
10,1000,4,18,0.4218674687749055,35.747307538986206,143.393780708313
10,1000,4,20,0.042536633316404,6.813991546630859,139.01541996002197
10,1000,4,20,0.0551154155232639,13.612917184829712,139.01541996002197
10,1000,4,20,0.0,20.41069340705872,139.01541996002197
10,1000,4,20,0.0,27.28302001953125,139.01541996002197
10,1000,4,20,0.0,34.128952741622925,139.01541996002197
10,1000,4,4,0.0,8.571038484573364,9.274524211883543
10,1000,4,4,0.0817062850330828,16.936460256576538,9.274524211883543
10,1000,4,4,0.0616854521551647,26.301422595977783,9.274524211883543
10,1000,4,4,0.1224029718673742,35.91162848472595,9.274524211883543
10,1000,4,4,0.0,45.413001537323,9.274524211883543
10,1000,4,6,0.3137510269081527,8.926766633987427,63.31397891044617
10,1000,4,6,0.0,17.97160267829895,63.31397891044617
10,1000,4,6,0.6138652420267019,26.897579669952396,63.31397891044617
10,1000,4,6,0.1383873467523668,36.2933988571167,63.31397891044617
10,1000,4,6,0.0,45.136576652526855,63.31397891044617
10,1000,4,8,0.0768132116582285,9.303582906723022,78.27043223381042
10,1000,4,8,0.6728554516522283,18.614936590194706,78.27043223381042
10,1000,4,8,0.0,27.989168167114254,78.27043223381042
10,1000,4,8,0.0,37.266716718673706,78.27043223381042
10,1000,4,8,0.0,46.52899193763733,78.27043223381042
10,1000,4,10,0.1502983411243607,8.904892444610596,93.04611706733704
10,1000,4,10,0.0244390733056009,17.81491446495056,93.04611706733704
10,1000,4,10,0.0,26.76508045196533,93.04611706733704
10,1000,4,10,0.1290748825555948,35.65067648887634,93.04611706733704
10,1000,4,10,0.5910908607238783,44.565046310424805,93.04611706733704
