num_sensitive,bm_size,r,p_degree,KLD_value,KLD_exec_time,CAHD_exec_time
10,1000,2,10,0.08086515115284179,1,40
10,1000,4,10,0.2051312201785514,7,40
10,1000,6,10,0.3487512819856969,46,40
10,1000,8,10,0.030708686319196352,244,40
