num_sensitive,bm_size,r,p_degree,KLD_value,KLD_exec_time,CAHD_exec_time
20,1000,4,4,0.0,29,20
20,1000,4,6,0.0,27,61
20,1000,4,8,0.0,28,84
20,1000,4,10,0.04875266386606985,27,99
20,1000,4,12,0.0,27,135
20,1000,4,14,0.025533302005164626,27,155
20,1000,4,16,0.00738010729762246,27,170
20,1000,4,18,0.0065574005461590396,27,193
20,1000,4,20,0.0,27,228
