num_sensitive,bm_size,r,p_degree,KLD_value,KLD_exec_time,CAHD_exec_time
10,1000,4,4,0.01701481602339768,30,10
10,1000,4,6,0.0,27,44
10,1000,4,8,0.02105340919783248,27,53
10,1000,4,10,0.0,27,65
10,1000,4,12,0.0069686693160934355,27,77
10,1000,4,14,0.01197619104671562,27,90
10,1000,4,16,0.015748356968139112,27,109
10,1000,4,18,0.01398624197473987,27,115
10,1000,4,20,0.00836824967051658,27,132
