num_sensitive,bm_size,r,p_degree,KLD_value,KLD_exec_time,CAHD_exec_time
4,1000,4,20,0.011282154837139808,3,140
6,1000,4,20,0.014431763740035972,5,162
8,1000,4,20,0.7256925620253637,7,160
10,1000,4,20,0.7629208091210051,9,175
12,1000,4,20,0.0,14,212
14,1000,4,20,0.4681479367594276,21,241
16,1000,4,20,0.4788392419809942,24,283
18,1000,4,20,0.01218103130215691,30,317
20,1000,4,20,1.3695984318492447,32,330
