num_sensitive,bm_size,r,p_degree,KLD_value,KLD_exec_time,CAHD_exec_time
10,1000,4,4,0.2621250141328478,8,8
10,1000,4,6,0.09748267685692513,7,23
10,1000,4,8,0.030597287709538394,7,33
10,1000,4,10,0.0,7,47
10,1000,4,12,0.8466226979722451,7,59
10,1000,4,14,0.11271641452037727,7,74
10,1000,4,16,0.1544695235152543,6,85
10,1000,4,18,0.012539714365548644,7,108
10,1000,4,20,0.0234884383457094,7,122
