num_sensitive,bm_size,r,p_degree,KLD_value,KLD_exec_time,CAHD_exec_time
20,1000,4,4,0.0,29,19
20,1000,4,6,0.027895975598251757,27,62
20,1000,4,8,0.03174869831458027,27,79
20,1000,4,10,0.0,27,104
20,1000,4,12,0.0,27,129
20,1000,4,14,0.10863085740471914,26,159
20,1000,4,16,0.0,29,188
20,1000,4,18,0.0,26,207
20,1000,4,20,0.006269613013595395,26,230
